K,start_idx,u,domain,chi,sig_str,t_norm,t_max_abs,rs_size,rs_coord_radius,safe_elision,danger_zone
35,0,3,Z,100,3:1,2.24,2,5,2,1,0
35,1,3,Z,000,E,3.74,3,1,0,1,0
35,2,3,Z,010,3:-2,6.16,6,5,4,1,0
35,3,3,Z,000,E,4.90,4,1,0,1,0
35,4,3,Z,001,3:1,4.58,4,5,2,1,0
35,5,3,Z,000,E,7.48,6,1,0,1,0
35,6,3,Z,100,3:1,7.68,5,5,2,1,0
35,7,3,Z,000,E,6.16,5,1,0,1,0
35,8,3,Z,000,E,6.16,5,1,0,1,0
35,9,3,Z,100,3:1,7.68,5,5,2,1,0
35,10,3,Z,001,3:1,3.00,2,5,2,1,0
35,11,3,Z,010,3:-2,3.74,3,5,4,1,0
35,12,3,Z,000,E,4.90,4,1,0,1,0
35,13,3,Z,001,3:1,4.12,3,5,2,1,0
35,14,3,Z,000,E,2.45,2,1,0,1,0
35,15,3,Z,000,E,2.45,2,1,0,1,0
35,16,3,Z,000,E,4.24,3,1,0,1,0
35,17,3,Z,010,3:-2,5.10,4,5,4,1,0
35,18,3,Z,100,3:1,2.24,2,5,2,1,0
35,19,3,Z,000,E,3.74,3,1,0,1,0
35,20,3,Z,010,3:-2,6.16,6,5,4,1,0
35,21,3,Z,000,E,2.83,2,1,0,1,0
35,22,3,Z,001,3:1,2.24,2,5,2,0,1
35,23,3,Z,000,E,5.10,4,1,0,1,0
35,24,3,Z,100,3:1,2.24,2,5,2,0,1
35,25,3,Z,000,E,2.45,2,1,0,1,0
35,26,3,Z,000,E,2.45,2,1,0,1,0
35,27,3,Z,100,3:1,3.32,3,5,2,1,0
35,28,3,Z,000,E,6.16,5,1,0,1,0
35,29,3,Z,010,3:-2,7.35,6,5,4,1,0
35,30,3,Z,000,E,3.74,3,1,0,1,0
35,31,3,Z,001,3:1,4.58,4,5,2,1,0
35,32,3,Z,000,E,5.10,4,1,0,1,0
35,33,3,Z,000,E,1.41,1,1,0,1,0
35,34,3,Z,000,E,3.74,3,1,0,1,0
35,35,3,Z,000,E,2.45,2,1,0,1,0
35,36,3,Z,100,3:1,4.58,4,5,2,1,0
35,37,3,Z,001,3:1,4.58,4,5,2,1,0
35,38,3,Z,010,3:-2,4.24,3,5,4,1,0
35,39,3,Z,000,E,6.48,5,1,0,1,0
35,40,3,Z,001,3:1,4.58,4,5,2,1,0
35,41,3,Z,000,E,1.41,1,1,0,1,0
35,42,3,Z,000,E,5.66,4,1,0,1,0
35,43,3,Z,000,E,3.74,3,1,0,1,0
35,44,3,Z,010,3:-2,6.63,6,5,4,1,0
35,45,3,Z,100,3:1,6.40,4,5,2,1,0
35,46,3,Z,001,3:1,4.12,4,5,2,1,0
35,47,3,Z,010,3:-2,5.10,4,5,4,1,0
35,48,3,Z,000,E,2.83,2,1,0,1,0
35,49,3,Z,001,3:1,2.24,2,5,2,1,0
35,0,4,Z,100,4:1,3.16,3,3,2,1,0
35,1,4,Z,000,E,4.24,3,1,0,1,0
35,2,4,Z,010,4:-2,6.78,6,3,4,1,0
35,3,4,Z,000,E,3.74,3,1,0,1,0
35,4,4,Z,001,4:1,6.78,6,3,2,1,0
35,5,4,Z,000,E,8.83,7,1,0,1,0
35,6,4,Z,100,4:1,7.07,5,3,2,1,0
35,7,4,Z,000,E,4.24,3,1,0,1,0
35,8,4,Z,000,E,8.83,7,1,0,1,0
35,9,4,Z,100,4:1,7.07,5,3,2,1,0
35,10,4,Z,001,4:1,2.83,2,3,2,0,1
35,11,4,Z,010,4:-2,4.69,3,3,4,1,0
35,12,4,Z,000,E,5.10,4,1,0,1,0
35,13,4,Z,001,4:1,4.69,3,3,2,1,0
35,14,4,Z,000,E,1.41,1,1,0,1,0
35,15,4,Z,000,E,3.74,3,1,0,1,0
35,16,4,Z,000,E,5.66,4,1,0,1,0
35,17,4,Z,010,4:-2,5.10,4,3,4,1,0
35,18,4,Z,100,4:1,3.16,3,3,2,1,0
35,19,4,Z,000,E,4.24,3,1,0,1,0
35,20,4,Z,010,4:-2,6.78,6,3,4,1,0
35,21,4,Z,000,E,1.41,1,1,0,1,0
35,22,4,Z,001,4:1,2.83,2,3,2,1,0
35,23,4,Z,000,E,6.48,5,1,0,1,0
35,24,4,Z,100,4:1,2.45,2,3,2,1,0
35,25,4,Z,000,E,5.10,4,1,0,1,0
35,26,4,Z,000,E,1.41,1,1,0,1,0
35,27,4,Z,100,4:1,4.24,4,3,2,1,0
35,28,4,Z,000,E,7.48,6,1,0,1,0
35,29,4,Z,010,4:-2,6.78,6,3,4,1,0
35,30,4,Z,000,E,6.16,5,1,0,1,0
35,31,4,Z,001,4:1,3.16,3,3,2,1,0
35,32,4,Z,000,E,5.10,4,1,0,1,0
35,33,4,Z,000,E,4.24,3,1,0,1,0
35,34,4,Z,000,E,5.10,4,1,0,1,0
35,35,4,Z,000,E,1.41,1,1,0,1,0
35,36,4,Z,100,4:1,5.83,4,3,2,1,0
35,37,4,Z,001,4:1,3.16,3,3,2,1,0
35,38,4,Z,010,4:-2,5.83,5,3,4,1,0
35,39,4,Z,000,E,7.07,5,1,0,1,0
35,40,4,Z,001,4:1,4.00,4,3,2,1,0
35,41,4,Z,000,E,4.24,3,1,0,1,0
35,42,4,Z,000,E,5.10,4,1,0,1,0
35,43,4,Z,000,E,4.90,4,1,0,1,0
35,44,4,Z,010,4:-2,7.35,7,3,4,1,0
35,45,4,Z,100,4:1,7.07,5,3,2,1,0
35,46,4,Z,001,4:1,4.00,4,3,2,1,0
35,47,4,Z,010,4:-2,5.10,4,3,4,1,0
35,48,4,Z,000,E,2.45,2,1,0,1,0
35,49,4,Z,001,4:1,3.16,3,3,2,1,0
40,0,0,Z,100,E,2.45,2,1,0,1,0
40,1,0,Z,010,E,3.74,3,1,0,1,0
40,2,0,Z,001,E,3.74,3,1,0,1,0
40,3,0,Z,000,E,3.74,3,1,0,1,0
40,4,0,Z,000,E,7.07,5,1,0,1,0
40,5,0,Z,000,E,8.83,7,1,0,1,0
40,6,0,Z,100,E,7.48,6,1,0,1,0
40,7,0,Z,000,E,6.16,5,1,0,1,0
40,8,0,Z,001,E,6.16,5,1,0,1,0
40,9,0,Z,100,E,6.16,5,1,0,1,0
40,10,0,Z,010,E,2.45,2,1,0,1,0
40,11,0,Z,001,E,3.74,3,1,0,1,0
40,12,0,Z,000,E,3.74,3,1,0,1,0
40,13,0,Z,000,E,3.74,3,1,0,1,0
40,14,0,Z,000,E,1.41,1,1,0,1,0
40,15,0,Z,000,E,2.45,2,1,0,1,0
40,16,0,Z,010,E,5.10,4,1,0,1,0
40,17,0,Z,000,E,2.45,2,1,0,1,0
40,18,0,Z,100,E,2.45,2,1,0,1,0
40,19,0,Z,010,E,3.74,3,1,0,1,0
40,20,0,Z,001,E,3.74,3,1,0,1,0
40,21,0,Z,000,E,2.45,2,1,0,1,0
40,22,0,Z,000,E,3.74,3,1,0,1,0
40,23,0,Z,000,E,5.10,4,1,0,1,0
40,24,0,Z,100,E,0.00,0,1,0,0,1
40,25,0,Z,000,E,2.45,2,1,0,1,0
40,26,0,Z,000,E,3.74,3,1,0,1,0
40,27,0,Z,100,E,2.83,2,1,0,1,0
40,28,0,Z,010,E,7.35,6,1,0,1,0
40,29,0,Z,001,E,6.16,5,1,0,1,0
40,30,0,Z,000,E,5.10,4,1,0,1,0
40,31,0,Z,000,E,2.45,2,1,0,1,0
40,32,0,Z,000,E,5.10,4,1,0,1,0
40,33,0,Z,000,E,2.83,2,1,0,1,0
40,34,0,Z,000,E,4.24,3,1,0,1,0
40,35,0,Z,001,E,5.10,4,1,0,1,0
40,36,0,Z,100,E,4.90,4,1,0,1,0
40,37,0,Z,010,E,3.74,3,1,0,1,0
40,38,0,Z,001,E,1.41,1,1,0,1,0
40,39,0,Z,000,E,5.66,4,1,0,1,0
40,40,0,Z,000,E,3.74,3,1,0,1,0
40,41,0,Z,000,E,2.45,2,1,0,1,0
40,42,0,Z,000,E,5.66,4,1,0,1,0
40,43,0,Z,010,E,6.16,5,1,0,1,0
40,44,0,Z,001,E,6.16,5,1,0,1,0
40,45,0,Z,100,E,6.48,5,1,0,1,0
40,46,0,Z,010,E,1.41,1,1,0,1,0
40,47,0,Z,001,E,4.24,3,1,0,1,0
40,48,0,Z,000,E,1.41,1,1,0,1,0
40,49,0,Z,000,E,2.45,2,1,0,1,0
40,0,1,Z,100,1:1,2.24,2,3,1,1,0
40,1,1,Z,010,1:-2,5.48,5,3,2,1,0
40,2,1,Z,001,1:1,3.32,3,3,1,1,0
40,3,1,Z,000,E,3.74,3,1,0,1,0
40,4,1,Z,000,E,7.07,5,1,0,1,0
40,5,1,Z,000,E,8.83,7,1,0,1,0
40,6,1,Z,100,1:1,7.81,6,3,1,1,0
40,7,1,Z,000,E,6.16,5,1,0,1,0
40,8,1,Z,001,1:1,6.56,5,3,1,1,0
40,9,1,Z,100,1:1,6.71,5,3,1,1,0
40,10,1,Z,010,1:-2,1.41,1,3,2,1,0
40,11,1,Z,001,1:1,4.36,3,3,1,1,0
40,12,1,Z,000,E,3.74,3,1,0,1,0
40,13,1,Z,000,E,3.74,3,1,0,1,0
40,14,1,Z,000,E,1.41,1,1,0,1,0
40,15,1,Z,000,E,2.45,2,1,0,1,0
40,16,1,Z,010,1:-2,5.83,4,3,2,1,0
40,17,1,Z,000,E,2.45,2,1,0,1,0
40,18,1,Z,100,1:1,2.24,2,3,1,1,0
40,19,1,Z,010,1:-2,5.48,5,3,2,1,0
40,20,1,Z,001,1:1,3.32,3,3,1,1,0
40,21,1,Z,000,E,2.45,2,1,0,1,0
40,22,1,Z,000,E,3.74,3,1,0,1,0
40,23,1,Z,000,E,5.10,4,1,0,1,0
40,24,1,Z,100,1:1,1.00,1,3,1,0,1
40,25,1,Z,000,E,2.45,2,1,0,1,0
40,26,1,Z,000,E,3.74,3,1,0,1,0
40,27,1,Z,100,1:1,3.00,2,3,1,1,0
40,28,1,Z,010,1:-2,8.37,6,3,2,1,0
40,29,1,Z,001,1:1,5.92,5,3,1,1,0
40,30,1,Z,000,E,5.10,4,1,0,1,0
40,31,1,Z,000,E,2.45,2,1,0,1,0
40,32,1,Z,000,E,5.10,4,1,0,1,0
40,33,1,Z,000,E,2.83,2,1,0,1,0
40,34,1,Z,000,E,4.24,3,1,0,1,0
40,35,1,Z,001,1:1,5.00,4,3,1,1,0
40,36,1,Z,100,1:1,5.39,4,3,1,1,0
40,37,1,Z,010,1:-2,3.74,3,3,2,1,0
40,38,1,Z,001,1:1,2.24,2,3,1,1,0
40,39,1,Z,000,E,5.66,4,1,0,1,0
40,40,1,Z,000,E,3.74,3,1,0,1,0
40,41,1,Z,000,E,2.45,2,1,0,1,0
40,42,1,Z,000,E,5.66,4,1,0,1,0
40,43,1,Z,010,1:-2,5.83,5,3,2,1,0
40,44,1,Z,001,1:1,6.56,5,3,1,1,0
40,45,1,Z,100,1:1,6.71,5,3,1,1,0
40,46,1,Z,010,1:-2,2.45,2,3,2,1,0
40,47,1,Z,001,1:1,4.36,3,3,1,1,0
40,48,1,Z,000,E,1.41,1,1,0,1,0
40,49,1,Z,000,E,2.45,2,1,0,1,0
40,0,2,Z,100,2:1,2.45,2,5,2,1,0
40,1,2,Z,010,2:-2,6.16,6,5,4,1,0
40,2,2,Z,001,2:1,3.74,3,5,2,1,0
40,3,2,Z,000,E,2.83,2,1,0,1,0
40,4,2,Z,000,E,6.48,5,1,0,1,0
40,5,2,Z,000,E,9.90,7,1,0,1,0
40,6,2,Z,100,2:1,8.25,6,5,2,1,0
40,7,2,Z,000,E,6.16,5,1,0,1,0
40,8,2,Z,001,2:1,8.37,6,5,2,1,0
40,9,2,Z,100,2:1,6.00,4,5,2,1,0
40,10,2,Z,010,2:-2,2.45,2,5,4,1,0
40,11,2,Z,001,2:1,6.48,5,5,2,1,0
40,12,2,Z,000,E,2.83,2,1,0,1,0
40,13,2,Z,000,E,3.74,3,1,0,1,0
40,14,2,Z,000,E,1.41,1,1,0,1,0
40,15,2,Z,000,E,2.83,2,1,0,1,0
40,16,2,Z,010,2:-2,7.07,5,5,4,1,0
40,17,2,Z,000,E,2.45,2,1,0,1,0
40,18,2,Z,100,2:1,2.45,2,5,2,1,0
40,19,2,Z,010,2:-2,6.16,6,5,4,1,0
40,20,2,Z,001,2:1,3.74,3,5,2,1,0
40,21,2,Z,000,E,2.83,2,1,0,1,0
40,22,2,Z,000,E,5.10,4,1,0,1,0
40,23,2,Z,000,E,2.45,2,1,0,1,0
40,24,2,Z,100,2:1,2.00,2,5,2,0,1
40,25,2,Z,000,E,3.74,3,1,0,1,0
40,26,2,Z,000,E,1.41,1,1,0,1,0
40,27,2,Z,100,2:1,4.47,4,5,2,1,0
40,28,2,Z,010,2:-2,8.37,6,5,4,1,0
40,29,2,Z,001,2:1,5.10,4,5,2,1,0
40,30,2,Z,000,E,5.66,4,1,0,1,0
40,31,2,Z,000,E,3.74,3,1,0,1,0
40,32,2,Z,000,E,3.74,3,1,0,1,0
40,33,2,Z,000,E,2.45,2,1,0,1,0
40,34,2,Z,000,E,5.10,4,1,0,1,0
40,35,2,Z,001,2:1,4.69,3,5,2,1,0
40,36,2,Z,100,2:1,5.83,4,5,2,1,0
40,37,2,Z,010,2:-2,3.74,3,5,4,1,0
40,38,2,Z,001,2:1,4.24,4,5,2,1,0
40,39,2,Z,000,E,5.10,4,1,0,1,0
40,40,2,Z,000,E,2.45,2,1,0,1,0
40,41,2,Z,000,E,3.74,3,1,0,1,0
40,42,2,Z,000,E,4.24,3,1,0,1,0
40,43,2,Z,010,2:-2,6.78,6,5,4,1,0
40,44,2,Z,001,2:1,5.83,4,5,2,1,0
40,45,2,Z,100,2:1,6.00,4,5,2,1,0
40,46,2,Z,010,2:-2,3.74,3,5,4,1,0
40,47,2,Z,001,2:1,5.83,4,5,2,1,0
40,48,2,Z,000,E,0.00,0,1,0,0,1
40,49,2,Z,000,E,3.74,3,1,0,1,0
40,0,3,Z,100,3:1,3.00,2,5,2,1,0
40,1,3,Z,010,3:-2,6.16,6,5,4,1,0
40,2,3,Z,001,3:1,5.20,3,5,2,1,0
40,3,3,Z,000,E,4.24,3,1,0,1,0
40,4,3,Z,000,E,8.83,7,1,0,1,0
40,5,3,Z,000,E,8.83,7,1,0,1,0
40,6,3,Z,100,3:1,7.55,5,5,2,1,0
40,7,3,Z,000,E,7.48,6,1,0,1,0
40,8,3,Z,001,3:1,7.68,5,5,2,1,0
40,9,3,Z,100,3:1,4.58,4,5,2,1,0
40,10,3,Z,010,3:-2,3.74,3,5,4,1,0
40,11,3,Z,001,3:1,5.39,5,5,2,1,0
40,12,3,Z,000,E,3.74,3,1,0,1,0
40,13,3,Z,000,E,1.41,1,1,0,1,0
40,14,3,Z,000,E,2.45,2,1,0,1,0
40,15,3,Z,000,E,5.10,4,1,0,1,0
40,16,3,Z,010,3:-2,6.16,5,5,4,1,0
40,17,3,Z,000,E,1.41,1,1,0,1,0
40,18,3,Z,100,3:1,3.00,2,5,2,1,0
40,19,3,Z,010,3:-2,6.16,6,5,4,1,0
40,20,3,Z,001,3:1,3.32,3,5,2,1,0
40,21,3,Z,000,E,3.74,3,1,0,1,0
40,22,3,Z,000,E,4.90,4,1,0,1,0
40,23,3,Z,000,E,0.00,0,1,0,0,1
40,24,3,Z,100,3:1,2.24,2,5,2,1,0
40,25,3,Z,000,E,2.83,2,1,0,1,0
40,26,3,Z,000,E,2.83,2,1,0,1,0
40,27,3,Z,100,3:1,6.40,6,5,2,1,0
40,28,3,Z,010,3:-2,8.25,6,5,4,1,0
40,29,3,Z,001,3:1,5.20,3,5,2,1,0
40,30,3,Z,000,E,5.10,4,1,0,1,0
40,31,3,Z,000,E,4.24,3,1,0,1,0
40,32,3,Z,000,E,2.83,2,1,0,1,0
40,33,3,Z,000,E,4.24,3,1,0,1,0
40,34,3,Z,000,E,3.74,3,1,0,1,0
40,35,3,Z,001,3:1,5.39,4,5,2,1,0
40,36,3,Z,100,3:1,5.20,3,5,2,1,0
40,37,3,Z,010,3:-2,4.24,3,5,4,1,0
40,38,3,Z,001,3:1,6.40,6,5,2,1,0
40,39,3,Z,000,E,4.24,3,1,0,1,0
40,40,3,Z,000,E,2.45,2,1,0,1,0
40,41,3,Z,000,E,5.66,4,1,0,1,0
40,42,3,Z,000,E,3.74,3,1,0,1,0
40,43,3,Z,010,3:-2,6.63,6,5,4,1,0
40,44,3,Z,001,3:1,6.40,4,5,2,1,0
40,45,3,Z,100,3:1,4.12,3,5,2,1,0
40,46,3,Z,010,3:-2,5.10,4,5,4,1,0
40,47,3,Z,001,3:1,4.12,3,5,2,1,0
40,48,3,Z,000,E,2.45,2,1,0,1,0
40,49,3,Z,000,E,4.24,3,1,0,1,0
40,0,4,Z,100,4:1,3.74,3,3,2,1,0
40,1,4,Z,010,4:-2,6.78,6,3,4,1,0
40,2,4,Z,001,4:1,4.69,3,3,2,1,0
40,3,4,Z,000,E,5.66,4,1,0,1,0
40,4,4,Z,000,E,11.58,9,1,0,1,0
40,5,4,Z,000,E,6.16,5,1,0,1,0
40,6,4,Z,100,4:1,6.93,4,3,2,1,0
40,7,4,Z,000,E,8.83,7,1,0,1,0
40,8,4,Z,001,4:1,7.07,5,3,2,1,0
40,9,4,Z,100,4:1,4.00,4,3,2,1,0
40,10,4,Z,010,4:-2,5.48,5,3,4,1,0
40,11,4,Z,001,4:1,5.10,5,3,2,1,0
40,12,4,Z,000,E,4.90,4,1,0,1,0
40,13,4,Z,000,E,1.41,1,1,0,1,0
40,14,4,Z,000,E,3.74,3,1,0,1,0
40,15,4,Z,000,E,6.48,5,1,0,1,0
40,16,4,Z,010,4:-2,5.83,5,3,4,1,0
40,17,4,Z,000,E,1.41,1,1,0,1,0
40,18,4,Z,100,4:1,3.74,3,3,2,1,0
40,19,4,Z,010,4:-2,6.78,6,3,4,1,0
40,20,4,Z,001,4:1,3.16,3,3,2,1,0
40,21,4,Z,000,E,4.24,3,1,0,1,0
40,22,4,Z,000,E,5.10,4,1,0,1,0
40,23,4,Z,000,E,1.41,1,1,0,1,0
40,24,4,Z,100,4:1,3.16,3,3,2,1,0
40,25,4,Z,000,E,2.45,2,1,0,1,0
40,26,4,Z,000,E,4.24,3,1,0,1,0
40,27,4,Z,100,4:1,7.35,7,3,2,1,0
40,28,4,Z,010,4:-2,8.37,6,3,4,1,0
40,29,4,Z,001,4:1,5.83,4,3,2,1,0
40,30,4,Z,000,E,3.74,3,1,0,1,0
40,31,4,Z,000,E,3.74,3,1,0,1,0
40,32,4,Z,000,E,4.24,3,1,0,1,0
40,33,4,Z,000,E,5.66,4,1,0,1,0
40,34,4,Z,000,E,2.45,2,1,0,1,0
40,35,4,Z,001,4:1,5.83,4,3,2,1,0
40,36,4,Z,100,4:1,4.69,3,3,2,1,0
40,37,4,Z,010,4:-2,4.69,3,3,4,1,0
40,38,4,Z,001,4:1,6.78,6,3,2,1,0
40,39,4,Z,000,E,3.74,3,1,0,1,0
40,40,4,Z,000,E,5.10,4,1,0,1,0
40,41,4,Z,000,E,5.10,4,1,0,1,0
40,42,4,Z,000,E,4.90,4,1,0,1,0
40,43,4,Z,010,4:-2,7.35,7,3,4,1,0
40,44,4,Z,001,4:1,7.07,5,3,2,1,0
40,45,4,Z,100,4:1,2.83,2,3,2,0,1
40,46,4,Z,010,4:-2,6.48,5,3,4,1,0
40,47,4,Z,001,4:1,3.16,3,3,2,1,0
40,48,4,Z,000,E,3.74,3,1,0,1,0
40,49,4,Z,000,E,3.74,3,1,0,1,0
45,0,0,Z,111,E,2.83,2,1,0,1,0
45,1,0,Z,000,E,2.83,2,1,0,1,0
45,2,0,Z,000,E,2.83,2,1,0,1,0
45,3,0,Z,000,E,8.49,6,1,0,1,0
45,4,0,Z,000,E,8.49,6,1,0,1,0
45,5,0,Z,000,E,9.27,7,1,0,1,0
45,6,0,Z,101,E,8.60,7,1,0,1,0
45,7,0,Z,000,E,6.48,5,1,0,1,0
45,8,0,Z,000,E,4.24,3,1,0,1,0
45,9,0,Z,111,E,4.24,3,1,0,1,0
45,10,0,Z,000,E,4.24,3,1,0,1,0
45,11,0,Z,000,E,2.83,2,1,0,1,0
45,12,0,Z,000,E,2.83,2,1,0,1,0
45,13,0,Z,000,E,2.83,2,1,0,1,0
45,14,0,Z,000,E,2.83,2,1,0,1,0
45,15,0,Z,010,E,4.90,4,1,0,1,0
45,16,0,Z,000,E,2.83,2,1,0,1,0
45,17,0,Z,000,E,2.83,2,1,0,1,0
45,18,0,Z,111,E,2.83,2,1,0,1,0
45,19,0,Z,000,E,2.83,2,1,0,1,0
45,20,0,Z,000,E,3.74,3,1,0,1,0
45,21,0,Z,000,E,4.24,3,1,0,1,0
45,22,0,Z,000,E,4.24,3,1,0,1,0
45,23,0,Z,000,E,2.83,2,1,0,1,0
45,24,0,Z,100,E,1.41,1,1,0,1,0
45,25,0,Z,000,E,2.83,2,1,0,1,0
45,26,0,Z,000,E,4.90,4,1,0,1,0
45,27,0,Z,111,E,7.48,6,1,0,1,0
45,28,0,Z,000,E,7.48,6,1,0,1,0
45,29,0,Z,000,E,6.48,5,1,0,1,0
45,30,0,Z,000,E,3.74,3,1,0,1,0
45,31,0,Z,000,E,3.74,3,1,0,1,0
45,32,0,Z,000,E,3.74,3,1,0,1,0
45,33,0,Z,001,E,5.66,4,1,0,1,0
45,34,0,Z,000,E,6.48,5,1,0,1,0
45,35,0,Z,000,E,7.48,6,1,0,1,0
45,36,0,Z,111,E,2.83,2,1,0,1,0
45,37,0,Z,000,E,2.83,2,1,0,1,0
45,38,0,Z,000,E,3.74,3,1,0,1,0
45,39,0,Z,000,E,4.24,3,1,0,1,0
45,40,0,Z,000,E,4.24,3,1,0,1,0
45,41,0,Z,000,E,4.24,3,1,0,1,0
45,42,0,Z,011,E,4.90,4,1,0,1,0
45,43,0,Z,000,E,6.16,5,1,0,1,0
45,44,0,Z,000,E,6.48,5,1,0,1,0
45,45,0,Z,111,E,3.74,3,1,0,1,0
45,46,0,Z,000,E,3.74,3,1,0,1,0
45,47,0,Z,000,E,2.45,2,1,0,1,0
45,48,0,Z,000,E,3.74,3,1,0,1,0
45,49,0,Z,000,E,3.74,3,1,0,1,0
45,0,1,Z,111,E,2.83,2,1,0,1,0
45,1,1,Z,000,E,2.83,2,1,0,1,0
45,2,1,Z,000,E,2.83,2,1,0,1,0
45,3,1,Z,000,E,8.49,6,1,0,1,0
45,4,1,Z,000,E,8.49,6,1,0,1,0
45,5,1,Z,000,E,9.27,7,1,0,1,0
45,6,1,Z,101,1:2,9.49,7,3,2,1,0
45,7,1,Z,000,E,6.48,5,1,0,1,0
45,8,1,Z,000,E,4.24,3,1,0,1,0
45,9,1,Z,111,E,4.24,3,1,0,1,0
45,10,1,Z,000,E,4.24,3,1,0,1,0
45,11,1,Z,000,E,2.83,2,1,0,1,0
45,12,1,Z,000,E,2.83,2,1,0,1,0
45,13,1,Z,000,E,2.83,2,1,0,1,0
45,14,1,Z,000,E,2.83,2,1,0,1,0
45,15,1,Z,010,1:-2,6.00,4,3,2,1,0
45,16,1,Z,000,E,2.83,2,1,0,1,0
45,17,1,Z,000,E,2.83,2,1,0,1,0
45,18,1,Z,111,E,2.83,2,1,0,1,0
45,19,1,Z,000,E,2.83,2,1,0,1,0
45,20,1,Z,000,E,3.74,3,1,0,1,0
45,21,1,Z,000,E,4.24,3,1,0,1,0
45,22,1,Z,000,E,4.24,3,1,0,1,0
45,23,1,Z,000,E,2.83,2,1,0,1,0
45,24,1,Z,100,1:1,1.00,1,3,1,0,1
45,25,1,Z,000,E,2.83,2,1,0,1,0
45,26,1,Z,000,E,4.90,4,1,0,1,0
45,27,1,Z,111,E,7.48,6,1,0,1,0
45,28,1,Z,000,E,7.48,6,1,0,1,0
45,29,1,Z,000,E,6.48,5,1,0,1,0
45,30,1,Z,000,E,3.74,3,1,0,1,0
45,31,1,Z,000,E,3.74,3,1,0,1,0
45,32,1,Z,000,E,3.74,3,1,0,1,0
45,33,1,Z,001,1:1,5.74,4,3,1,1,0
45,34,1,Z,000,E,6.48,5,1,0,1,0
45,35,1,Z,000,E,7.48,6,1,0,1,0
45,36,1,Z,111,E,2.83,2,1,0,1,0
45,37,1,Z,000,E,2.83,2,1,0,1,0
45,38,1,Z,000,E,3.74,3,1,0,1,0
45,39,1,Z,000,E,4.24,3,1,0,1,0
45,40,1,Z,000,E,4.24,3,1,0,1,0
45,41,1,Z,000,E,4.24,3,1,0,1,0
45,42,1,Z,011,1:-1,4.58,4,3,1,1,0
45,43,1,Z,000,E,6.16,5,1,0,1,0
45,44,1,Z,000,E,6.48,5,1,0,1,0
45,45,1,Z,111,E,3.74,3,1,0,1,0
45,46,1,Z,000,E,3.74,3,1,0,1,0
45,47,1,Z,000,E,2.45,2,1,0,1,0
45,48,1,Z,000,E,3.74,3,1,0,1,0
45,49,1,Z,000,E,3.74,3,1,0,1,0
45,0,2,Z,111,E,2.83,2,1,0,1,0
45,1,2,Z,000,E,2.83,2,1,0,1,0
45,2,2,Z,000,E,2.83,2,1,0,1,0
45,3,2,Z,000,E,8.49,6,1,0,1,0
45,4,2,Z,000,E,8.49,6,1,0,1,0
45,5,2,Z,000,E,11.22,9,1,0,1,0
45,6,2,Z,101,2:2,8.12,5,5,4,1,0
45,7,2,Z,000,E,8.60,7,1,0,1,0
45,8,2,Z,000,E,4.24,3,1,0,1,0
45,9,2,Z,111,E,4.24,3,1,0,1,0
45,10,2,Z,000,E,4.24,3,1,0,1,0
45,11,2,Z,000,E,2.83,2,1,0,1,0
45,12,2,Z,000,E,2.83,2,1,0,1,0
45,13,2,Z,000,E,2.83,2,1,0,1,0
45,14,2,Z,000,E,4.90,4,1,0,1,0
45,15,2,Z,010,2:-2,4.90,4,5,4,1,0
45,16,2,Z,000,E,4.90,4,1,0,1,0
45,17,2,Z,000,E,2.83,2,1,0,1,0
45,18,2,Z,111,E,2.83,2,1,0,1,0
45,19,2,Z,000,E,2.83,2,1,0,1,0
45,20,2,Z,000,E,3.74,3,1,0,1,0
45,21,2,Z,000,E,4.24,3,1,0,1,0
45,22,2,Z,000,E,4.24,3,1,0,1,0
45,23,2,Z,000,E,1.41,1,1,0,1,0
45,24,2,Z,100,2:1,2.00,2,5,2,1,0
45,25,2,Z,000,E,1.41,1,1,0,1,0
45,26,2,Z,000,E,4.90,4,1,0,1,0
45,27,2,Z,111,E,7.48,6,1,0,1,0
45,28,2,Z,000,E,7.48,6,1,0,1,0
45,29,2,Z,000,E,6.48,5,1,0,1,0
45,30,2,Z,000,E,3.74,3,1,0,1,0
45,31,2,Z,000,E,3.74,3,1,0,1,0
45,32,2,Z,000,E,2.83,2,1,0,1,0
45,33,2,Z,001,2:1,6.48,5,5,2,1,0
45,34,2,Z,000,E,5.66,4,1,0,1,0
45,35,2,Z,000,E,7.48,6,1,0,1,0
45,36,2,Z,111,E,2.83,2,1,0,1,0
45,37,2,Z,000,E,2.83,2,1,0,1,0
45,38,2,Z,000,E,3.74,3,1,0,1,0
45,39,2,Z,000,E,4.24,3,1,0,1,0
45,40,2,Z,000,E,4.24,3,1,0,1,0
45,41,2,Z,000,E,2.83,2,1,0,1,0
45,42,2,Z,011,2:-1,5.48,5,5,2,1,0
45,43,2,Z,000,E,4.90,4,1,0,1,0
45,44,2,Z,000,E,6.48,5,1,0,1,0
45,45,2,Z,111,E,3.74,3,1,0,1,0
45,46,2,Z,000,E,3.74,3,1,0,1,0
45,47,2,Z,000,E,2.45,2,1,0,1,0
45,48,2,Z,000,E,3.74,3,1,0,1,0
45,49,2,Z,000,E,3.74,3,1,0,1,0
45,0,3,Z,111,E,2.83,2,1,0,1,0
45,1,3,Z,000,E,2.83,2,1,0,1,0
